"date","team.type","team","ML","opp","prob.open","prob.tobeat","prob.sim","units","towin","won","profit","profit.cum","prob.close","delta.price","delta.cumsum"
4182017,"Home","Athletics",111,"Rangers",0.464919695688926,0.4739336492891,0.476435643564356,0.059,0.065,TRUE,0.065,16.645,0.43859649122807,-0.0353371580610294,1.01929788410855
4182017,"Home","Mariners",-114,"Marlins",0.522001340183158,0.532710280373832,0.559306930693069,0.711,0.624,FALSE,-0.711,15.934,0.48780487804878,-0.0449054023250512,0.974392481783496
4182017,"Home","Padres",109,"Diamondbacks",0.469200637079764,0.478468899521531,0.527425742574257,1,1.09,FALSE,-1,14.934,0.467289719626168,-0.0111791798953629,0.963213301888133
4192017,"Home","Cardinals",-113,"Pirates",0.519751082251082,0.530516431924883,0.547524752475248,0.453,0.401,TRUE,0.401,15.335,0.555555555555556,0.025039123630673,0.988252425518806
4192017,"Home","Athletics",-108,"Rangers",0.509433962264151,0.519230769230769,0.53009900990099,0.283,0.262,TRUE,0.262,15.597,0.541284403669725,0.0220536344389555,1.01030605995776
4192017,"Away","Marlins",138,"Mariners",0.411861614497529,0.420168067226891,0.424257425742574,0.088,0.121,FALSE,-0.088,15.509,0.432900432900433,0.0127323656735421,1.0230384256313
4192017,"Away","White Sox",188,"Yankees",0.340629886084432,0.347222222222222,0.363861386138614,0.319,0.6,FALSE,-0.319,15.19,0.321543408360129,-0.0256788138620936,0.99735961176921
4192017,"Away","Orioles",-114,"Reds",0.522001340183158,0.532710280373832,0.587425742574258,1,0.877,TRUE,0.877,16.067,0.5,-0.0327102803738317,0.964649331395379
4192017,"Home","Mets",-120,"Phillies",0.535080304311074,0.545454545454545,0.617326732673267,1,0.833,TRUE,0.833,16.9,0.576271186440678,0.0308166409861326,0.995465972381511
4192017,"Away","Angels",161,"Astros",0.375811411001025,0.383141762452107,0.386930693069307,0.077,0.124,FALSE,-0.077,16.823,0.390625,0.00748323754789271,1.0029492099294
4192017,"Home","Royals",120,"Giants",0.445736434108527,0.454545454545455,0.457425742574257,0.066,0.079,TRUE,0.079,16.902,0.465116279069767,0.0105708245243129,1.01352003445372
4192017,"Home","Padres",119,"Diamondbacks",0.447694082227131,0.45662100456621,0.540891089108911,1,1.19,TRUE,1.19,18.092,0.452488687782805,-0.00413231678340459,1.00938771767031
4202017,"Home","Braves",141,"Nationals",0.406929052804272,0.4149377593361,0.464504504504504,1,1.41,FALSE,-1,17.092,0.4149377593361,0,1.00938771767031
4202017,"Home","Rangers",111,"Royals",0.464919695688926,0.4739336492891,0.49035,0.39,0.433,TRUE,0.433,17.525,0.483091787439614,0.00915813815051397,1.01854585582083
4202017,"Home","Brewers",117,"Cardinals",0.451660399132494,0.460829493087558,0.472702702702703,0.275,0.322,TRUE,0.322,17.847,0.458715596330275,-0.00211389675728235,1.01643195906354
4202017,"Home","Mets",-178,"Phillies",0.62830249224516,0.640287769784173,0.673603603603604,1,0.562,FALSE,-1,16.847,0.640287769784173,0,1.01643195906354
4202017,"Away","Orioles",-109,"Reds",0.511784905043332,0.521531100478469,0.5546,0.864,0.793,TRUE,0.793,17.64,0.521531100478469,0,1.01643195906354
4202017,"Home","Blue Jays",161,"Red Sox",0.375811411001025,0.383141762452107,0.46205,1,1.61,FALSE,-1,16.64,0.383141762452107,0,1.01643195906354
4202017,"Away","Tigers",118,"Rays",0.449668665194068,0.458715596330275,0.4704,0.27,0.319,FALSE,-0.27,16.37,0.458715596330275,0,1.01643195906354
4202017,"Away","Angels",144,"Astros",0.40211108318673,0.409836065573771,0.41015,0.007,0.01,FALSE,-0.007,16.363,0.409836065573771,0,1.01643195906354
4212017,"Home","Pirates",101,"Yankees",0.488215094956668,0.497512437810945,0.51045,0.322,0.325,TRUE,0.325,16.688,0.51219512195122,0.0146826841402742,1.03111464320382
4212017,"Away","Red Sox",105,"Orioles",0.477998659816842,0.48780487804878,0.51845,0.748,0.785,FALSE,-0.748,15.94,0.5,0.0121951219512195,1.04330976515504
4212017,"Away","Cubs",-164,"Reds",0.609259368894678,0.621212121212121,0.65935,1,0.61,TRUE,0.61,16.55,0.625468164794007,0.00425604358188625,1.04756580873692
4212017,"Home","Rays",-107,"Astros",0.507073136228604,0.516908212560386,0.5266,0.251,0.235,FALSE,-0.251,16.299,0.490196078431373,-0.0267121341290139,1.02085367460791
4212017,"Home","Mets",-139,"Nationals",0.570082026190819,0.581589958158996,0.61815,1,0.719,FALSE,-1,15.299,0.551569506726457,-0.0300204514325384,0.990833223175372
4212017,"Home","Rangers",-155,"Royals",0.596295416765614,0.607843137254902,0.6093,0.046,0.03,TRUE,0.03,15.329,0.578059071729958,-0.0297840655249441,0.961049157650427
4212017,"Away","Cardinals",-106,"Brewers",0.504714312653215,0.514563106796116,0.5179,0.086,0.081,TRUE,0.081,15.41,0.51219512195122,-0.00236798484489698,0.95868117280553
4212017,"Home","White Sox",135,"Indians",0.417586148361908,0.425531914893617,0.4408,0.332,0.448,FALSE,-0.332,15.078,0.4,-0.025531914893617,0.933149257911913
4212017,"Away","Tigers",-118,"Twins",0.530799362920236,0.541284403669725,0.58425,1,0.847,FALSE,-1,14.078,0.574468085106383,0.0331836814366583,0.966332939348572
4212017,"Home","Rockies",103,"Giants",0.483578942543488,0.492610837438424,0.51885,0.646,0.665,TRUE,0.665,14.743,0.4739336492891,-0.0186771881493241,0.947655751199248
4212017,"Away","Mariners",124,"Athletics",0.438070989965553,0.446428571428571,0.4663,0.449,0.557,FALSE,-0.449,14.294,0.476190476190476,0.0297619047619047,0.977417655961152
4212017,"Home","Angels",-131,"Blue Jays",0.556204491748478,0.567099567099567,0.58005,0.374,0.285,FALSE,-0.374,13.92,0.583333333333333,0.0162337662337663,0.993651422194919
4212017,"Home","Padres",108,"Marlins",0.471370231992354,0.480769230769231,0.5189,0.918,0.991,TRUE,0.991,14.911,0.521531100478469,0.0407618697092381,1.03441329190416
4222017,"Home","Reds",156,"Cubs",0.383387492161222,0.390625,0.4369,0.949,1.48,FALSE,-0.949,13.962,0.390625,0,1.03441329190416
4222017,"Home","Twins",104,"Tigers",0.480248917748918,0.490196078431373,0.5062,0.392,0.408,FALSE,-0.392,13.57,0.539170506912442,0.0489744284810699,1.08338772038523
4222017,"Away","Yankees",-107,"Pirates",0.507073136228604,0.516908212560386,0.5339,0.44,0.411,TRUE,0.411,13.981,0.534883720930233,0.0179755083698461,1.10136322875507
4222017,"Home","Athletics",-117,"Mariners",0.528629768007646,0.539170506912442,0.54355,0.119,0.102,TRUE,0.102,14.083,0.547511312217195,0.00834080530475223,1.10970403405982
4222017,"Home","Rays",111,"Astros",0.464919695688926,0.4739336492891,0.50355,0.704,0.781,TRUE,0.781,14.864,0.483091787439614,0.00915813815051397,1.11886217221034
4222017,"Home","Orioles",-110,"Red Sox",0.514113836186951,0.523809523809524,0.56645,1,0.909,TRUE,0.909,15.773,0.530516431924883,0.00670690811535879,1.1255690803257
4222017,"Away","Braves",111,"Phillies",0.464919695688926,0.4739336492891,0.53405,1,1.11,FALSE,-1,14.773,0.490196078431373,0.016262429142273,1.14183150946797
4222017,"Home","White Sox",174,"Indians",0.357759684184555,0.364963503649635,0.3749,0.196,0.341,FALSE,-0.196,14.577,0.32258064516129,-0.0423828584883447,1.09944865097963
4222017,"Home","Brewers",111,"Cardinals",0.464919695688926,0.4739336492891,0.4916,0.42,0.466,FALSE,-0.42,14.157,0.519230769230769,0.0452971199416697,1.1447457709213
4222017,"Away","Royals",113,"Rangers",0.460714730419624,0.469483568075117,0.4786,0.215,0.243,FALSE,-0.215,13.942,0.532710280373832,0.0632267122987143,1.20797248322001
4222017,"Away","Giants",102,"Rockies",0.48588616381305,0.495049504950495,0.532066666666667,0.916,0.934,FALSE,-0.916,13.026,0.530516431924883,0.0354669269743876,1.2434394101944
4222017,"Home","Diamondbacks",104,"Dodgers",0.480248917748918,0.490196078431373,0.5382,1,1.04,TRUE,1.04,14.066,0.48780487804878,-0.00239120038259205,1.24104820981181
4222017,"Home","Padres",114,"Marlins",0.458640121755584,0.467289719626168,0.4748,0.176,0.201,FALSE,-0.176,13.89,0.467289719626168,0,1.24104820981181
4232017,"Away","Astros",-102,"Rays",0.495285687346785,0.504950495049505,0.51105,0.154,0.151,TRUE,0.151,14.041,0.541284403669725,0.0363339086202198,1.27738211843203
4232017,"Away","Cubs",-164,"Reds",0.609259368894678,0.621212121212121,0.63555,0.473,0.288,FALSE,-0.473,13.568,0.63768115942029,0.0164690382081686,1.29385115664019
4232017,"Home","Phillies",-101,"Braves",0.492926863771396,0.502487562189055,0.5031,0.015,0.015,TRUE,0.015,13.583,0.519230769230769,0.0167432070417145,1.31059436368191
4232017,"Away","Yankees",111,"Pirates",0.464919695688926,0.4739336492891,0.50985,0.853,0.947,FALSE,-0.853,12.73,0.490196078431373,0.016262429142273,1.32685679282418
4232017,"Home","Brewers",104,"Cardinals",0.480248917748918,0.490196078431373,0.5054,0.373,0.388,FALSE,-0.373,12.357,0.490196078431373,0,1.32685679282418
4232017,"Home","Twins",-102,"Tigers",0.495285687346785,0.504950495049505,0.5167,0.297,0.291,FALSE,-0.297,12.06,0.530516431924883,0.0255659368753777,1.35242272969956
4232017,"Home","White Sox",161,"Indians",0.375811411001025,0.383141762452107,0.4306,0.962,1.549,TRUE,1.549,13.609,0.354609929078014,-0.0285318333740931,1.32389089632547
4232017,"Home","Rockies",104,"Giants",0.480248917748918,0.490196078431373,0.5642,1,1.04,TRUE,1.04,14.649,0.51219512195122,0.021999043519847,1.34588993984531
4232017,"Away","Dodgers",-124,"Diamondbacks",0.543416225030575,0.553571428571429,0.57825,0.691,0.557,TRUE,0.557,15.206,0.6,0.0464285714285714,1.39231851127388
4232017,"Home","Padres",-105,"Marlins",0.502356823002592,0.51219512195122,0.53595,0.609,0.58,FALSE,-0.609,14.597,0.4739336492891,-0.03826147266212,1.35405703861176
4232017,"Home","Mets",136,"Nationals",0.415880926724138,0.423728813559322,0.5677,1,1.36,FALSE,-1,13.597,0.413223140495868,-0.0105056730634542,1.34355136554831
4242017,"Away","Cubs",-125,"Pirates",0.544303797468354,0.555555555555556,0.56715,0.326,0.261,TRUE,0.261,13.858,0.581589958158996,0.0260344026034403,1.36958576815175
4242017,"Home","Brewers",104,"Reds",0.480248917748918,0.490196078431373,0.52425,0.835,0.868,TRUE,0.868,14.726,0.509803921568627,0.0196078431372549,1.38919361128901
4242017,"Home","Rangers",-123,"Twins",0.541359878244416,0.551569506726457,0.6351,1,0.813,FALSE,-1,13.726,0.586776859504132,0.0352073527776748,1.42440096406668
4242017,"Home","White Sox",108,"Royals",0.471370231992354,0.480769230769231,0.527,1,1.08,TRUE,1.08,14.806,0.502487562189055,0.021718331419824,1.4461192954865
4242017,"Away","Padres",156,"Diamondbacks",0.382870107770845,0.390625,0.461,1,1.56,FALSE,-1,13.806,0.420168067226891,0.0295430672268908,1.47566236271339
4242017,"Away","Dodgers",-130,"Giants",0.554263565891473,0.565217391304348,0.56625,0.03,0.023,FALSE,-0.03,13.776,0.578059071729958,0.0128416804256101,1.488504043139
4252017,"Away","Astros",-119,"Indians",0.532949456174024,0.54337899543379,0.580952380952381,1,0.84,TRUE,0.84,14.616,0.534883720930233,-0.00849527450355747,1.48000876863545
4252017,"Home","Orioles",-144,"Rays",0.578961899503037,0.590163934426229,0.65152380952381,1,0.694,FALSE,-1,13.616,0.615384615384615,0.0252206809583859,1.50522944959383
4252017,"Away","Mariners",-115,"Tigers",0.524231024562956,0.534883720930233,0.561142857142857,0.706,0.614,FALSE,-0.706,12.91,0.570815450643777,0.0359317297135443,1.54116117930738
4252017,"Home","Rangers",-101,"Twins",0.492926863771396,0.502487562189055,0.530285714285714,0.698,0.691,FALSE,-0.698,12.212,0.490196078431373,-0.0122914837576822,1.5288696955497
4252017,"Home","White Sox",124,"Royals",0.438070989965553,0.446428571428571,0.508380952380952,1,1.24,TRUE,1.24,13.452,0.418410041841004,-0.0280185295875673,1.50085116596213
4252017,"Home","Rockies",107,"Nationals",0.473559589581689,0.483091787439614,0.506380952380952,0.563,0.602,FALSE,-0.563,12.889,0.483091787439614,0,1.50085116596213
4252017,"Away","Padres",130,"Diamondbacks",0.426322306739784,0.434782608695652,0.463960396039604,0.645,0.838,FALSE,-0.645,12.244,0.448430493273543,0.0136478845778905,1.51449905054002
4252017,"Away","Athletics",122,"Angels",0.441871095535578,0.45045045045045,0.502871287128713,1,1.22,FALSE,-1,11.244,0.448430493273543,-0.00201995717690784,1.51247909336311
4252017,"Home","Giants",192,"Dodgers",0.33578856152513,0.342465753424658,0.43029702970297,1,1.92,FALSE,-1,10.244,0.315457413249211,-0.0270083401754462,1.48547075318766
4262017,"Home","Brewers",-128,"Reds",0.550331334805933,0.56140350877193,0.5658,0.125,0.098,TRUE,0.098,10.342,0.551569506726457,-0.00983400204547236,1.47563675114219
4262017,"Away","Royals",134,"White Sox",0.419305151463289,0.427350427350427,0.4407,0.291,0.39,FALSE,-0.291,10.051,0.452488687782805,0.0251382604323781,1.50077501157457
4262017,"Home","Indians",105,"Astros",0.477998659816842,0.48780487804878,0.4976,0.239,0.251,TRUE,0.251,10.302,0.534883720930233,0.047078842881452,1.54785385445602
4262017,"Home","Pirates",147,"Cubs",0.396825396825397,0.404858299595142,0.4416,0.772,1.135,TRUE,1.135,11.437,0.416666666666667,0.011808367071525,1.55966222152755
4262017,"Away","Rays",128,"Orioles",0.429917973809181,0.43859649122807,0.4805,0.933,1.194,FALSE,-0.933,10.504,0.429184549356223,-0.00941194187184696,1.5502502796557
4262017,"Home","Rockies",-113,"Nationals",0.519751082251082,0.530516431924883,0.5565,0.692,0.612,FALSE,-0.692,9.812,0.54337899543379,0.0128625635089074,1.56311284316461
4262017,"Away","Athletics",126,"Angels",0.433573597746149,0.442477876106195,0.464,0.483,0.609,FALSE,-0.483,9.329,0.411522633744856,-0.0309552423613387,1.53215760080327
4262017,"Away","Dodgers",-106,"Giants",0.504714312653215,0.514563106796116,0.5178,0.083,0.078,FALSE,-0.083,9.246,0.519230769230769,0.00466766243465278,1.53682526323792
4272017,"Away","Marlins",100,"Phillies",0.490566037735849,0.5,0.53945,0.986,0.986,FALSE,-0.986,8.26,0.514563106796116,0.0145631067961165,1.55138837003404
4272017,"Home","Mets",-210,"Braves",0.66421143847487,0.67741935483871,0.6801,0.104,0.05,FALSE,-0.104,8.156,0.618320610687023,-0.0590987441516867,1.49228962588235
4272017,"Away","Nationals",-118,"Rockies",0.530799362920236,0.541284403669725,0.55405,0.348,0.295,TRUE,0.295,8.451,0.541284403669725,0,1.49228962588235
4272017,"Home","Giants",115,"Dodgers",0.455696202531646,0.465116279069767,0.4855,0.476,0.547,FALSE,-0.476,7.975,0.462962962962963,-0.00215331610680447,1.49013630977555
4272017,"Away","Astros",156,"Indians",0.382870107770845,0.390625,0.41365,0.472,0.736,FALSE,-0.472,7.503,0.37037037037037,-0.0202546296296297,1.46988168014592
4272017,"Away","Yankees",161,"Red Sox",0.375811411001025,0.383141762452107,0.43535,1,1.61,TRUE,1.61,9.113,0.390625,0.00748323754789271,1.47736491769381
4272017,"Home","Diamondbacks",-159,"Padres",0.601624265542806,0.613899613899614,0.62665,0.413,0.26,TRUE,0.26,9.373,0.651567944250871,0.0376683303512572,1.51503324804507
4272017,"Away","Athletics",119,"Angels",0.447694082227131,0.45662100456621,0.48385,0.626,0.745,FALSE,-0.626,8.747,0.476190476190476,0.0195694716242661,1.53460271966933
4282017,"Away","Mets",138,"Nationals",0.411861614497529,0.420168067226891,0.482758620689655,1,1.38,TRUE,1.38,10.127,0.444444444444444,0.0242763772175537,1.55887909688689
4282017,"Away","Rays",137,"Blue Jays",0.413531961536545,0.421940928270042,0.45,0.607,0.832,TRUE,0.832,10.959,0.458715596330275,0.0367746680602331,1.59565376494712
4282017,"Away","Mariners",182,"Indians",0.347601664767839,0.354609929078014,0.37551724137931,0.405,0.737,TRUE,0.737,11.696,0.36231884057971,0.00770891150169595,1.60336267644882
4282017,"Away","White Sox",127,"Tigers",0.431738199760549,0.440528634361233,0.489655172413793,1,1.27,TRUE,1.27,12.966,0.458715596330275,0.0181869619690418,1.62154963841786
4282017,"Home","Red Sox",104,"Cubs",0.480248917748918,0.490196078431373,0.491724137931034,0.037,0.038,TRUE,0.038,13.004,0.514563106796116,0.024367028364744,1.6459166667826
4282017,"Home","Marlins",-104,"Pirates",0.5,0.509803921568627,0.511379310344828,0.04,0.038,FALSE,-0.04,12.964,0.551569506726457,0.04176558515783,1.68768225194043
4282017,"Home","Astros",-152,"Athletics",0.591439688715953,0.603174603174603,0.608620689655172,0.172,0.113,TRUE,0.113,13.077,0.625468164794007,0.0222935616194043,1.70997581355984
4282017,"Away","Braves",120,"Brewers",0.445736434108527,0.454545454545455,0.481724137931035,0.623,0.748,TRUE,0.748,13.825,0.446428571428571,-0.00811688311688308,1.70185893044295
4282017,"Away","Twins",118,"Royals",0.449668665194068,0.458715596330275,0.472758620689655,0.324,0.382,TRUE,0.382,14.207,0.452488687782805,-0.00622690854746982,1.69563202189548
4282017,"Home","Dodgers",-175,"Phillies",0.624188588998975,0.636363636363636,0.662413793103448,0.895,0.511,TRUE,0.511,14.718,0.642857142857143,0.00649350649350655,1.70212552838899
4282017,"Away","Padres",144,"Giants",0.40211108318673,0.409836065573771,0.456896551724138,0.997,1.436,FALSE,-0.997,13.721,0.442477876106195,0.0326418105324242,1.73476733892141
4292017,"Away","Mets",204,"Nationals",0.322703113135915,0.328947368421053,0.46465,1,2.04,TRUE,2.04,15.761,0.386100386100386,0.0571530176793335,1.79192035660075
4292017,"Away","Orioles",157,"Yankees",0.381437639872197,0.389105058365759,0.4054,0.333,0.523,FALSE,-0.333,15.428,0.383141762452107,-0.00596329591365147,1.7859570606871
4292017,"Home","Blue Jays",-120,"Rays",0.535080304311074,0.545454545454545,0.5896,1,0.833,TRUE,0.833,16.261,0.534883720930233,-0.0105708245243129,1.77538623616278
4292017,"Home","Tigers",-155,"White Sox",0.596295416765614,0.607843137254902,0.62685,0.606,0.391,FALSE,-0.606,15.655,0.609375,0.00153186274509809,1.77691809890788
4292017,"Home","Red Sox",110,"Cubs",0.467050543825976,0.476190476190476,0.4915,0.365,0.402,FALSE,-0.365,15.29,0.495049504950495,0.0188590287600189,1.7957771276679
4292017,"Away","Mariners",165,"Indians",0.369881109643329,0.377358490566038,0.37845,0.022,0.036,FALSE,-0.022,15.268,0.390625,0.0132665094339622,1.80904363710186
4292017,"Away","Athletics",140,"Astros",0.408560311284047,0.416666666666667,0.44635,0.636,0.89,TRUE,0.89,16.158,0.381679389312977,-0.0349872773536896,1.77405635974817
4292017,"Away","Braves",111,"Brewers",0.464919695688926,0.4739336492891,0.5131,0.931,1.033,TRUE,1.033,17.191,0.48780487804878,0.0138712287596809,1.78792758850785
4292017,"Away","Angels",157,"Rangers",0.381437639872197,0.389105058365759,0.4049,0.323,0.507,FALSE,-0.323,16.868,0.396825396825397,0.00772033845963804,1.79564792696749
4292017,"Away","Rockies",128,"Diamondbacks",0.429917973809181,0.43859649122807,0.4631,0.546,0.699,TRUE,0.699,17.567,0.440528634361233,0.00193214313316331,1.79758007010066
4292017,"Away","Padres",129,"Giants",0.428112736353907,0.436681222707424,0.51235,1,1.29,TRUE,1.29,18.857,0.48780487804878,0.0511236553413569,1.84870372544201
4292017,"Home","Dodgers",-215,"Phillies",0.669655497876357,0.682539682539683,0.6872,0.184,0.086,TRUE,0.086,18.943,0.692307692307692,0.00976800976800973,1.85847173521002
4302017,"Away","Orioles",111,"Yankees",0.464919695688926,0.4739336492891,0.52465,1,1.11,TRUE,1.11,20.053,0.476190476190476,0.00225682690137663,1.8607285621114
4302017,"Home","Blue Jays",106,"Rays",0.475768975437044,0.485436893203884,0.4993,0.337,0.357,TRUE,0.357,20.41,0.504950495049505,0.0195136018456215,1.88024216395702
4302017,"Home","Indians",-150,"Mariners",0.588138385502471,0.6,0.60455,0.142,0.095,TRUE,0.095,20.505,0.612403100775194,0.0124031007751938,1.89264526473221
4302017,"Home","Tigers",-108,"White Sox",0.509433962264151,0.519230769230769,0.5584,1,0.926,TRUE,0.926,21.431,0.557522123893805,0.038291354663036,1.93093661939525
4302017,"Away","Mets",-122,"Nationals",0.539285269580376,0.54954954954955,0.55455,0.139,0.114,FALSE,-0.139,21.292,0.530516431924883,-0.019033117624667,1.91190350177058
4302017,"Home","Brewers",-105,"Braves",0.502356823002592,0.51219512195122,0.5307,0.474,0.451,TRUE,0.451,21.743,0.514563106796116,0.00236798484489698,1.91427148661548
4302017,"Away","Athletics",176,"Astros",0.355265719291415,0.36231884057971,0.37355,0.22,0.387,FALSE,-0.22,21.523,0.359712230215827,-0.00260661036388282,1.9116648762516
4302017,"Home","Rangers",105,"Angels",0.477998659816842,0.48780487804878,0.55485,1,1.05,FALSE,-1,20.523,0.480769230769231,-0.00703564727954969,1.90462922897205
4302017,"Away","Padres",125,"Giants",0.436194895591647,0.444444444444444,0.4717,0.613,0.766,TRUE,0.766,21.289,0.454545454545455,0.0101010101010101,1.91473023907306
4302017,"Home","Dodgers",-193,"Phillies",0.645968511738621,0.658703071672355,0.6608,0.077,0.04,TRUE,0.04,21.329,0.66996699669967,0.011263925027315,1.92599416410037
4302017,"Away","Rockies",129,"Diamondbacks",0.428112736353907,0.436681222707424,0.49045,1,1.29,FALSE,-1,20.329,0.485436893203884,0.0487556704964599,1.97474983459683
4302017,"Away","Cubs",103,"Red Sox",0.483578942543488,0.492610837438424,0.51925,0.656,0.676,FALSE,-0.656,19.673,0.485436893203884,-0.00717394423454015,1.96757589036229
5012017,"Home","Marlins",-131,"Rays",0.556204491748478,0.567099567099567,0.5753,0.237,0.181,FALSE,-0.237,19.436,0.590163934426229,0.0230643673266624,1.99064025768895
5012017,"Home","Reds",112,"Pirates",0.462807840509298,0.471698113207547,0.50615,0.815,0.913,TRUE,0.913,20.349,0.5,0.0283018867924528,2.01894214448141
5012017,"Home","Tigers",125,"Indians",0.436194895591647,0.444444444444444,0.49625,1,1.25,TRUE,1.25,21.599,0.446428571428571,0.00198412698412703,2.02092627146553
5012017,"Away","Orioles",134,"Red Sox",0.419305151463289,0.427350427350427,0.43765,0.225,0.302,TRUE,0.302,21.901,0.446428571428571,0.0190781440781441,2.04000441554368
5012017,"Away","Brewers",140,"Cardinals",0.408560311284047,0.416666666666667,0.43695,0.435,0.609,TRUE,0.609,22.51,0.4,-0.0166666666666667,2.02333774887701
5012017,"Away","White Sox",142,"Royals",0.405310525307972,0.413223140495868,0.42795,0.314,0.446,FALSE,-0.314,22.196,0.377358490566038,-0.03586464992983,1.98747309894718
5012017,"Away","Giants",220,"Dodgers",0.306599532458191,0.3125,0.33075,0.332,0.73,TRUE,0.73,22.926,0.316455696202532,0.00395569620253167,1.99142879514971
5022017,"Away","Blue Jays",178,"Yankees",0.352805644890318,0.359712230215827,0.3762,0.322,0.573,FALSE,-0.322,22.604,0.377358490566038,0.0176462603502104,2.00907505549992
5022017,"Away","Rays",116,"Marlins",0.453669503773888,0.462962962962963,0.47215,0.214,0.248,TRUE,0.248,22.852,0.4739336492891,0.0109706863261366,2.02004574182606
5022017,"Home","Tigers",111,"Indians",0.464919695688926,0.4739336492891,0.4965,0.536,0.595,TRUE,0.595,23.447,0.462962962962963,-0.0109706863261366,2.00907505549992
5022017,"Away","Orioles",219,"Red Sox",0.307525325615051,0.313479623824451,0.4009,1,2.19,FALSE,-1,22.447,0.33003300330033,0.0165533794758786,2.0256284349758
5022017,"Away","Mets",-108,"Braves",0.509433962264151,0.519230769230769,0.5594,1,0.926,FALSE,-1,21.447,0.523809523809524,0.00457875457875456,2.03020718955456
5022017,"Away","Athletics",129,"Twins",0.428112736353907,0.436681222707424,0.5089,1,1.29,FALSE,-1,20.447,0.460829493087558,0.024148270380134,2.05435545993469
5022017,"Away","White Sox",115,"Royals",0.455696202531646,0.465116279069767,0.51475,1,1.15,TRUE,1.15,21.597,0.504950495049505,0.0398342159797375,2.09418967591443
5022017,"Home","Padres",102,"Rockies",0.48588616381305,0.495049504950495,0.53045,0.876,0.894,TRUE,0.894,22.491,0.523809523809524,0.0287600188590288,2.12294969477346
5022017,"Away","Angels",136,"Mariners",0.415215644253951,0.423728813559322,0.4271,0.073,0.099,TRUE,0.099,22.59,0.43859649122807,0.0148676776687481,2.13781737244221
5032017,"Away","Blue Jays",-101,"Yankees",0.492926863771396,0.502487562189055,0.5044,0.048,0.048,FALSE,-0.048,22.542,0.541284403669725,0.03879684148067,2.17661421392288
5032017,"Home","Nationals",-125,"Diamondbacks",0.544303797468354,0.555555555555556,0.5566,0.029,0.023,TRUE,0.023,22.565,0.596774193548387,0.0412186379928315,2.21783285191571
5032017,"Home","Tigers",157,"Indians",0.381437639872197,0.389105058365759,0.44135,1,1.57,FALSE,-1,21.565,0.421940928270042,0.0328358699042834,2.25066872181999
5032017,"Home","Reds",117,"Pirates",0.451660399132494,0.460829493087558,0.47555,0.341,0.399,TRUE,0.399,21.964,0.516908212560386,0.0560787194728288,2.30674744129282
5032017,"Home","Cubs",-190,"Phillies",0.642240315815445,0.655172413793103,0.67765,0.815,0.429,TRUE,0.429,22.393,0.70326409495549,0.0480916811623862,2.35483912245521
5032017,"Away","Athletics",101,"Twins",0.488215094956668,0.497512437810945,0.529,0.783,0.791,FALSE,-0.783,21.61,0.465116279069767,-0.0323961587411778,2.32244296371403
5032017,"Home","Astros",-170,"Rangers",0.617129892229155,0.62962962962963,0.64745,0.601,0.354,TRUE,0.354,21.964,0.636363636363636,0.0067340067340067,2.32917697044803
5032017,"Home","Dodgers",-157,"Giants",0.599470116106912,0.610894941634241,0.64,0.935,0.596,FALSE,-0.935,21.029,0.613899613899614,0.0030046722653726,2.33218164271341
5032017,"Away","Angels",111,"Mariners",0.464919695688926,0.4739336492891,0.47405,0.003,0.003,FALSE,-0.003,21.026,0.471698113207547,-0.00223553608155236,2.32994610663185
5032017,"Home","Padres",110,"Rockies",0.467050543825976,0.476190476190476,0.4838,0.182,0.2,FALSE,-0.182,20.844,0.48780487804878,0.0116144018583043,2.34156050849016
5042017,"Home","Reds",105,"Pirates",0.477998659816842,0.48780487804878,0.496280991735537,0.207,0.217,TRUE,0.217,21.061,0.532710280373832,0.0449054023250512,2.38646591081521
5042017,"Away","Diamondbacks",230,"Nationals",0.297163060863709,0.303030303030303,0.359917355371901,1,2.3,FALSE,-1,20.061,0.279329608938547,-0.0237006940917556,2.36276521672345
5042017,"Home","Cardinals",-137,"Brewers",0.566426402253851,0.578059071729958,0.590330578512397,0.364,0.266,FALSE,-0.364,19.697,0.586776859504132,0.00871778777417442,2.37148300449763
5042017,"Home","Astros",-150,"Rangers",0.588138385502471,0.6,0.626776859504132,0.837,0.558,FALSE,-0.837,18.86,0.596774193548387,-0.00322580645161286,2.36825719804602
5042017,"Away","White Sox",124,"Royals",0.438070989965553,0.446428571428571,0.457355371900826,0.247,0.306,TRUE,0.306,19.166,0.420168067226891,-0.0262605042016807,2.34199669384434
5042017,"Home","Cubs",-204,"Phillies",0.658227278859558,0.671052631578947,0.677603305785124,0.249,0.122,TRUE,0.122,19.288,0.642857142857143,-0.0281954887218044,2.31380120512253
5042017,"Home","Padres",-109,"Rockies",0.511784905043332,0.521531100478469,0.548181818181818,0.696,0.639,FALSE,-0.696,18.592,0.557522123893805,0.0359910234153364,2.34979222853787
5042017,"Home","Rays",-125,"Marlins",0.544303797468354,0.555555555555556,0.593636363636364,1,0.8,TRUE,0.8,19.392,0.54337899543379,-0.0121765601217656,2.3376156684161
5042017,"Away","Orioles",119,"Red Sox",0.447694082227131,0.45662100456621,0.539834710743802,1,1.19,TRUE,1.19,20.582,0.469483568075117,0.0128625635089074,2.35047823192501
